2024-10-02 00:01:39.91 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-10-02 01:02:37.89 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:02:37.90 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:02:38.07 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:02:38.07 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:02:38.07 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:02:38.07 [http-nio-8088-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:02:38.07 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:02:55.15 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:02:55.15 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:02:55.30 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:02:59.19 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:02:59.19 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:02:59.20 [http-nio-8088-exec-1] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:02:59.20 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:04:40.89 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:04:40.89 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:04:40.90 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:04:44.58 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:04:44.58 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:04:44.58 [http-nio-8088-exec-6] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:04:44.59 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:04:44.59 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:04:44.59 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:04:44.59 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:04:45.89 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:04:45.89 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:04:45.89 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:04:45.89 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:04:45.90 [http-nio-8088-exec-5] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:04:45.90 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:04:45.90 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:04:48.85 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/refresh-token
2024-10-02 01:04:48.85 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/refresh-token
2024-10-02 01:04:48.89 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/refresh-token
2024-10-02 01:04:51.20 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:04:51.20 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:04:51.20 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:05:02.34 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:05:02.34 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:05:02.49 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:05:27.56 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:05:27.56 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:05:27.56 [http-nio-8088-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:05:27.56 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:05:30.77 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:05:30.77 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:05:30.92 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:05:30.93 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:05:30.93 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:05:30.93 [http-nio-8088-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:05:30.93 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:05:52.39 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:05:52.39 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:05:52.55 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:06:40.74 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:06:40.74 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:06:40.74 [http-nio-8088-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:06:40.74 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:06:41.79 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:06:41.79 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:06:41.95 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:06:41.96 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:06:41.96 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:06:41.96 [http-nio-8088-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:06:41.96 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:06:49.08 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:06:49.08 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:06:49.23 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:06:51.52 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:06:51.52 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:06:51.52 [http-nio-8088-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:06:51.52 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:07:23.29 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:07:23.29 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:07:23.29 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:07:23.29 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:07:23.30 [http-nio-8088-exec-5] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:07:23.30 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:07:23.30 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:08:36.98 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:08:36.98 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:08:36.98 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:08:36.98 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:08:36.99 [http-nio-8088-exec-1] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:08:36.99 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:08:36.99 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:08:41.69 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/refresh-token
2024-10-02 01:08:41.69 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/refresh-token
2024-10-02 01:08:41.73 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/refresh-token
2024-10-02 01:09:01.67 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/refresh-token
2024-10-02 01:09:01.68 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/refresh-token
2024-10-02 01:09:01.69 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/refresh-token
2024-10-02 01:10:09.85 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:10:09.85 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:10:09.86 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:10:24.64 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:10:24.64 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:10:24.81 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:11:46.19 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:11:46.19 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:11:46.19 [http-nio-8088-exec-1] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:11:46.19 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:11:46.38 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:11:46.38 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:11:46.39 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:12:33.23 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:12:33.23 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:12:33.23 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:12:33.23 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:12:33.23 [http-nio-8088-exec-2] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:12:33.24 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:12:33.24 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:12:36.52 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:12:36.52 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:12:36.52 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:12:47.27 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:12:47.27 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:12:47.46 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:15:04.12 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:15:04.12 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:15:04.13 [http-nio-8088-exec-9] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingRequestHeaderException: Required request header 'Authorization' for method parameter type String is not present]
2024-10-02 01:15:04.13 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:17:15.46 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:17:15.46 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:17:15.47 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:17:15.50 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:17:15.50 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:17:15.51 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:17:44.47 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:17:44.47 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:17:44.47 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:17:44.47 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:17:44.48 [http-nio-8088-exec-3] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:17:44.48 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:17:44.48 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:17:47.00 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/roles
2024-10-02 01:17:47.00 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/roles
2024-10-02 01:17:47.00 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/roles
2024-10-02 01:17:57.73 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/login
2024-10-02 01:17:57.73 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/login
2024-10-02 01:17:57.90 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/login
2024-10-02 01:18:14.94 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/details
2024-10-02 01:18:14.94 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/details
2024-10-02 01:18:14.95 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/details
2024-10-02 01:18:24.37 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:18:24.37 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:18:24.37 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:18:24.37 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:18:24.37 [http-nio-8088-exec-7] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:18:24.37 [http-nio-8088-exec-7] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:18:24.38 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:18:24.39 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:18:24.39 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:18:24.39 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:18:24.39 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:18:24.40 [http-nio-8088-exec-1] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:18:24.40 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:18:24.40 [http-nio-8088-exec-10] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:18:31.18 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products/11015
2024-10-02 01:18:31.18 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products/11015
2024-10-02 01:18:31.20 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products/11015
2024-10-02 01:18:31.21 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products/images/11015
2024-10-02 01:18:31.21 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products/images/11015
2024-10-02 01:18:31.22 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products/images/11015
2024-10-02 01:18:36.11 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:18:36.11 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:18:36.12 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:18:36.12 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:18:36.12 [http-nio-8088-exec-5] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:18:36.12 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:18:36.12 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:18:36.93 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products/11016
2024-10-02 01:18:36.93 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products/11016
2024-10-02 01:18:36.93 [http-nio-8088-exec-9] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products/11016
2024-10-02 01:18:36.94 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products/images/11016
2024-10-02 01:18:36.94 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products/images/11016
2024-10-02 01:18:36.94 [http-nio-8088-exec-1] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products/images/11016
2024-10-02 01:18:39.66 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:18:39.66 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:18:39.66 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:18:39.66 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:18:39.67 [http-nio-8088-exec-2] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:18:39.67 [http-nio-8088-exec-2] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:18:39.67 [http-nio-8088-exec-3] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
2024-10-02 01:18:43.97 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/users/refresh-token
2024-10-02 01:18:43.97 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/users/refresh-token
2024-10-02 01:18:44.00 [http-nio-8088-exec-6] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/users/refresh-token
2024-10-02 01:18:44.02 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products/by-ids
2024-10-02 01:18:44.02 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products/by-ids
2024-10-02 01:18:44.04 [http-nio-8088-exec-4] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products/by-ids
2024-10-02 01:18:47.68 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/categories
2024-10-02 01:18:47.68 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Request path: /api/v1/products
2024-10-02 01:18:47.68 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/categories
2024-10-02 01:18:47.68 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - Begin bypass token: /api/v1/products
2024-10-02 01:18:47.68 [http-nio-8088-exec-5] INFO  c.t.s.controllers.ProductController - Get products from redis with keyword: , categoryId: 0, page: 1, limit: 12
2024-10-02 01:18:47.69 [http-nio-8088-exec-5] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/products
2024-10-02 01:18:47.69 [http-nio-8088-exec-8] INFO  c.t.s.filters.JwtTokenFilter - End bypass token: /api/v1/categories
